CrimeDateTime,ASSAULT,BATTERY,WEAPONS VIOLATION,THEFT,CRIMINAL TRESPASS,MOTOR VEHICLE THEFT,CRIMINAL DAMAGE,DECEPTIVE PRACTICE,ROBBERY,PUBLIC PEACE VIOLATION,CRIMINAL SEXUAL ASSAULT,NARCOTICS,OTHER OFFENSE,BURGLARY,OFFENSE INVOLVING CHILDREN,SEX OFFENSE,HOMICIDE,INTERFERENCE WITH PUBLIC OFFICER,CONCEALED CARRY LICENSE VIOLATION,PROSTITUTION,HUMAN TRAFFICKING,OBSCENITY,STALKING,ARSON,LIQUOR LAW VIOLATION,KIDNAPPING,INTIMIDATION,PUBLIC INDECENCY,NON-CRIMINAL,GAMBLING,OTHER NARCOTIC VIOLATION
2022-08-11,63,136,27,162,6,73,90,47,27,2,1,15,43,21,4,4,2,0,0.0,1.0,0.0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-12,61,124,26,186,10,96,92,54,27,1,3,16,34,28,3,4,3,0,0.0,0.0,0.0,0,0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2022-08-13,61,148,24,171,6,69,95,37,30,1,7,2,27,13,6,0,4,0,0.0,0.0,0.0,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-14,63,138,34,154,11,62,91,30,27,2,4,14,36,16,5,7,6,0,2.0,0.0,0.0,0,2,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-08-15,60,100,26,191,11,67,93,56,23,0,5,12,48,14,4,5,1,0,0.0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-16,66,97,26,150,16,52,73,42,23,3,5,16,49,18,8,3,3,1,2.0,0.0,0.0,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-17,53,111,29,174,8,58,92,52,26,1,6,11,41,28,3,2,3,0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2022-08-18,62,105,29,162,10,64,60,44,29,1,1,16,39,24,6,1,0,1,0.0,1.0,0.0,0,3,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,65,137,23,165,14,79,87,46,19,3,3,13,36,15,8,1,2,1,0.0,0.0,1.0,0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-20,53,127,25,153,11,72,82,29,48,3,2,12,30,24,4,5,0,0,1.0,3.0,0.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-21,59,132,30,152,9,67,103,20,24,1,6,11,35,19,2,0,3,1,1.0,0.0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-22,63,112,25,167,15,68,91,39,32,0,3,14,38,26,8,9,2,2,0.0,0.0,0.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-23,68,106,23,170,13,71,75,47,20,3,2,14,43,20,7,2,4,2,1.0,6.0,0.0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-08-24,57,102,22,185,15,73,76,53,19,4,2,20,44,18,3,7,1,1,0.0,0.0,0.0,0,2,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2022-08-25,74,106,24,157,11,52,91,48,18,2,1,19,39,32,9,7,0,3,0.0,0.0,0.0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2022-08-26,54,116,29,189,15,78,105,53,22,1,4,14,41,26,3,3,3,2,1.0,0.0,0.0,1,4,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-27,73,135,33,174,11,77,106,34,17,3,9,16,34,22,9,4,4,1,1.0,3.0,0.0,0,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-08-28,68,130,24,146,14,76,89,38,19,4,7,12,30,16,2,5,3,1,1.0,0.0,0.0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2022-08-29,58,115,33,168,20,67,95,56,23,0,3,9,34,26,10,6,0,1,0.0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-30,79,111,23,176,13,83,72,49,27,2,8,6,39,16,9,2,2,2,0.0,2.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-31,69,109,25,172,12,70,85,52,20,3,6,19,43,28,9,5,2,3,0.0,1.0,0.0,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-01,69,96,18,180,9,73,81,93,30,2,13,16,63,25,7,6,2,0,0.0,1.0,0.0,0,6,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
2022-09-02,73,133,24,191,23,82,93,59,36,2,5,20,39,25,4,2,3,1,0.0,5.0,0.0,0,1,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
2022-09-03,65,166,34,164,17,92,102,42,32,3,4,12,33,25,3,6,6,0,1.0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04,64,151,29,140,21,69,101,25,27,2,5,9,37,17,2,2,4,3,0.0,0.0,0.0,1,0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
2022-09-05,58,144,31,141,15,87,98,35,32,3,4,12,35,19,5,2,2,4,0.0,0.0,0.0,0,1,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-06,65,128,17,181,11,79,83,60,26,3,3,20,37,24,7,5,2,1,0.0,0.0,0.0,0,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-07,76,120,29,182,9,60,75,58,26,3,8,15,33,20,5,6,1,1,1.0,14.0,0.0,0,2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-08,75,112,17,194,14,59,85,79,17,2,3,25,37,27,4,2,2,4,1.0,0.0,0.0,0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-09-09,76,116,22,195,9,69,90,64,22,1,2,14,43,30,10,5,7,1,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2022-09-10,61,132,32,216,13,73,110,47,34,1,6,10,26,20,2,3,2,1,0.0,0.0,0.0,0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-11,52,125,23,137,10,77,91,26,43,1,6,4,34,21,4,1,2,2,0.0,0.0,0.0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-12,64,108,23,187,13,71,97,57,29,1,2,14,34,17,4,3,0,3,0.0,0.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-13,65,116,28,173,10,63,57,53,10,6,6,9,44,15,4,5,3,0,0.0,8.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-14,64,102,26,161,10,74,87,63,21,0,7,14,37,17,8,5,3,0,0.0,0.0,0.0,0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-15,64,104,38,150,10,71,98,62,23,2,6,12,33,19,3,7,2,1,2.0,0.0,0.0,0,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-09-16,60,132,25,159,7,79,97,65,30,4,5,7,34,23,5,3,1,1,0.0,4.0,0.0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-09-17,57,147,35,136,14,88,102,31,37,6,8,6,27,22,0,5,3,3,1.0,7.0,0.0,0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-18,62,154,27,164,18,78,90,33,25,2,4,10,39,16,3,7,6,0,2.0,0.0,0.0,0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-19,58,133,19,188,17,97,83,47,33,4,3,18,39,23,9,2,1,0,1.0,1.0,0.0,2,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-20,63,127,16,175,18,91,77,48,32,5,4,12,40,19,5,2,1,1,1.0,0.0,0.0,1,1,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
2022-09-21,57,126,36,190,12,90,91,62,22,3,3,15,47,32,4,6,2,0,2.0,4.0,0.0,0,0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
2022-09-22,72,147,20,174,9,81,64,48,18,1,2,18,40,20,8,1,1,2,0.0,2.0,0.0,0,0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2022-09-23,49,109,27,182,16,89,77,55,24,0,6,11,46,23,4,4,4,1,0.0,0.0,0.0,0,0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-09-24,61,133,27,145,11,90,109,37,44,1,2,14,30,23,5,6,6,0,0.0,0.0,0.0,0,3,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-09-25,47,105,16,140,14,84,91,37,44,1,5,9,40,18,6,1,2,0,0.0,0.0,0.0,0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-09-26,62,101,24,192,12,84,69,51,16,1,4,11,46,24,8,3,1,2,0.0,0.0,0.0,0,0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-27,62,95,29,175,10,71,74,44,28,1,4,9,38,16,2,3,3,2,0.0,6.0,0.0,1,3,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-28,59,128,31,169,9,75,90,32,34,0,2,10,50,24,6,4,2,4,0.0,7.0,0.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29,68,118,28,156,8,94,69,59,46,1,3,12,36,26,9,5,1,0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-30,63,109,29,178,9,126,89,61,26,4,7,11,27,24,8,4,0,0,1.0,0.0,0.0,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2022-10-01,68,129,30,201,8,105,80,81,30,0,10,7,49,26,9,4,4,1,0.0,0.0,0.0,3,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2022-10-02,69,134,29,137,15,116,86,26,24,3,4,13,24,17,6,2,1,1,0.0,0.0,0.0,0,1,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-03,53,101,19,151,13,95,84,66,46,2,2,14,48,17,2,0,1,2,0.0,0.0,0.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-04,74,105,19,174,14,76,66,64,30,1,2,7,40,16,4,2,1,1,0.0,2.0,0.0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-05,62,96,27,194,6,74,88,67,26,3,3,21,36,17,7,3,0,2,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-06,61,99,27,177,12,93,89,57,24,2,4,20,40,26,4,9,3,1,1.0,3.0,0.0,0,0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2022-10-07,55,101,27,157,15,87,87,69,22,1,2,17,39,24,5,2,0,1,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-08,38,108,33,191,9,94,84,41,37,1,9,16,36,26,3,2,1,3,0.0,0.0,0.0,0,2,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
2022-10-09,48,121,36,130,15,92,91,23,33,1,4,7,35,16,4,3,1,2,0.0,0.0,0.0,0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-10-10,59,101,24,149,4,87,105,55,47,3,3,9,37,24,2,3,1,0,0.0,0.0,0.0,0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2022-10-11,55,93,11,174,14,91,84,54,29,1,7,11,24,23,2,1,4,0,0.0,1.0,0.0,0,3,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-12,64,95,27,170,19,98,97,64,35,2,5,10,27,19,2,2,0,1,1.0,0.0,0.0,1,1,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
2022-10-13,48,98,14,184,16,102,80,37,16,2,7,9,39,19,1,0,3,1,0.0,2.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-14,52,99,20,176,7,105,91,49,26,3,5,13,29,25,5,3,1,1,0.0,0.0,0.0,0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-15,64,111,21,166,14,115,113,55,30,3,8,10,42,20,2,1,5,2,1.0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-16,54,126,17,142,10,124,116,40,32,7,8,7,35,18,4,3,3,2,0.0,0.0,0.0,0,1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2022-10-17,54,101,14,187,8,106,75,53,26,4,4,16,45,24,3,3,4,1,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-18,55,82,23,183,18,90,79,43,25,0,3,17,32,15,4,2,1,4,1.0,9.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-19,63,99,25,171,20,88,84,55,25,1,4,22,40,22,3,2,0,1,1.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-10-20,56,106,24,162,13,109,77,44,32,2,3,15,35,19,5,5,1,1,1.0,3.0,1.0,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-10-21,68,111,24,172,12,126,96,54,28,0,1,2,38,16,5,4,2,1,0.0,0.0,0.0,0,0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2022-10-22,67,144,48,182,10,126,112,38,34,6,12,3,33,27,8,4,4,1,0.0,0.0,0.0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-23,65,174,37,161,11,135,112,29,47,0,6,11,47,18,3,3,8,0,0.0,0.0,0.0,0,0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
2022-10-24,60,133,23,171,19,124,119,49,36,2,6,12,46,33,9,5,3,3,1.0,0.0,0.0,1,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-25,64,111,18,127,13,127,76,50,29,4,6,8,39,22,4,4,1,0,0.0,0.0,0.0,0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-26,69,116,13,204,5,83,74,55,28,5,5,8,32,28,8,2,3,0,0.0,5.0,0.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-27,58,100,17,190,12,75,84,66,24,3,4,16,50,23,10,3,1,1,1.0,1.0,0.0,0,3,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
2022-10-28,67,107,25,167,8,110,106,61,21,1,5,12,31,38,8,4,1,1,1.0,0.0,0.0,0,2,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-29,53,121,24,178,14,122,100,25,44,4,6,4,38,18,3,4,5,0,0.0,0.0,0.0,0,2,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
2022-10-30,54,147,22,149,6,115,84,28,30,4,9,9,36,25,3,0,1,2,1.0,0.0,0.0,0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-31,60,129,17,162,14,91,114,59,29,1,5,12,41,27,6,6,1,0,0.0,0.0,1.0,0,4,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,78,135,23,210,15,81,96,94,28,3,3,21,53,26,13,5,0,0,0.0,0.0,0.0,0,4,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
2022-11-02,66,97,16,197,15,112,91,61,27,0,6,9,38,24,5,4,1,0,1.0,0.0,0.0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03,79,102,23,178,17,103,74,62,26,1,4,21,39,24,3,6,2,0,2.0,0.0,0.0,0,2,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
2022-11-04,62,104,25,188,10,123,93,47,28,1,5,13,39,22,5,8,4,2,1.0,0.0,0.0,0,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-11-05,53,106,16,152,11,115,97,37,23,0,4,6,41,24,4,1,1,0,0.0,0.0,0.0,0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06,57,139,23,150,5,124,102,27,25,1,6,5,34,23,4,6,3,1,1.0,0.0,0.0,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07,57,95,18,150,9,88,88,55,28,0,2,13,43,23,5,5,1,1,1.0,0.0,0.0,0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-11-08,44,84,15,157,13,87,80,43,27,0,2,9,29,28,1,1,1,0,0.0,4.0,0.0,0,5,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2022-11-09,71,94,12,154,14,104,72,36,18,2,1,7,41,27,6,2,2,1,1.0,0.0,0.0,0,1,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-10,78,119,16,167,14,86,90,38,30,1,3,6,36,22,4,3,5,0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2022-11-11,58,133,16,201,11,98,91,51,44,3,7,8,21,23,1,2,2,1,1.0,0.0,0.0,0,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-12,46,112,24,151,17,120,88,39,43,2,1,15,26,21,4,4,1,2,0.0,0.0,0.0,0,1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-13,42,113,29,138,13,102,85,28,41,2,4,12,29,25,3,3,4,0,1.0,0.0,0.0,1,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2022-11-14,62,91,13,135,12,76,63,51,27,3,4,18,35,17,4,4,5,1,1.0,0.0,0.0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-11-15,50,78,16,139,7,74,72,41,24,3,5,14,37,21,6,3,1,0,1.0,0.0,0.0,1,2,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-11-16,57,100,13,156,10,88,74,48,16,3,3,10,30,23,4,3,2,0,1.0,1.0,0.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-17,51,85,17,143,12,75,69,49,30,0,3,11,45,26,8,3,2,3,1.0,1.0,0.0,0,2,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-18,60,98,10,172,13,101,73,45,22,3,7,8,39,29,8,5,1,3,0.0,0.0,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-19,50,102,26,184,7,82,77,33,30,1,4,4,13,16,5,4,0,0,0.0,0.0,0.0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-11-20,49,100,24,122,11,108,67,27,21,2,5,8,24,21,3,2,2,2,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-11-21,40,88,22,139,15,98,81,64,41,3,5,10,37,23,3,2,2,1,1.0,0.0,0.0,0,0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2022-11-22,48,86,12,140,10,91,96,60,27,0,7,16,45,21,4,0,3,0,1.0,0.0,0.0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-23,59,98,24,149,7,133,89,46,29,0,2,16,44,19,8,3,0,0,0.0,0.0,0.0,0,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-11-24,44,116,13,106,9,92,74,25,11,1,2,6,25,26,4,2,2,0,2.0,4.0,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25,41,90,20,146,10,112,85,56,33,3,1,6,27,16,2,1,1,2,0.0,0.0,0.0,0,2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26,38,103,35,184,13,110,88,28,33,2,1,7,26,21,2,1,5,0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-27,56,125,32,133,4,97,65,32,36,1,5,8,37,20,1,4,0,2,1.0,0.0,0.0,0,0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2022-11-28,55,85,25,173,10,89,81,68,37,1,3,12,33,25,5,3,2,1,0.0,0.0,0.0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-29,51,108,21,157,9,84,86,64,26,3,2,14,45,23,3,3,2,2,0.0,0.0,0.0,0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
2022-11-30,53,96,18,143,8,99,72,55,14,1,3,26,43,18,2,6,0,0,0.0,4.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,58,77,17,180,16,82,62,97,30,0,3,14,54,25,12,6,1,2,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-02,65,111,22,160,15,94,73,64,47,2,4,17,47,24,11,7,3,0,1.0,0.0,0.0,0,2,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-12-03,46,107,20,147,10,96,75,44,26,1,7,6,34,22,1,4,2,1,0.0,0.0,0.0,0,0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
2022-12-04,57,114,18,142,12,92,84,52,35,2,7,15,34,13,4,4,0,1,0.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-05,63,91,24,158,9,87,69,62,24,3,4,13,30,27,5,3,1,2,1.0,0.0,0.0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2022-12-06,62,102,18,182,12,92,72,70,36,1,2,22,51,17,4,3,4,0,0.0,1.0,0.0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2022-12-07,64,95,9,177,13,98,79,69,37,1,4,10,42,22,1,6,7,2,2.0,0.0,0.0,0,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-12-08,49,113,15,159,12,106,69,58,42,1,1,14,31,35,3,2,1,0,1.0,0.0,0.0,0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-09,49,95,22,135,10,111,71,57,14,1,5,9,40,17,2,6,1,0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0
2022-12-10,40,117,25,177,11,124,85,38,54,2,4,3,33,21,5,1,2,0,1.0,0.0,0.0,0,3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-11,55,119,25,150,11,117,87,29,40,4,3,14,29,24,0,3,3,2,0.0,0.0,0.0,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-12,64,102,17,137,19,93,94,58,43,3,2,18,39,30,6,4,1,0,1.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-13,63,82,17,169,15,79,80,60,14,1,2,8,40,32,3,0,2,0,1.0,0.0,0.0,0,1,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-14,57,106,14,147,13,82,59,53,12,5,3,13,42,16,4,2,3,1,0.0,0.0,0.0,0,1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2022-12-15,49,79,15,165,8,80,55,43,24,2,4,9,34,13,7,2,1,0,0.0,0.0,0.0,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-16,44,88,14,163,6,93,73,56,41,0,0,8,26,19,4,4,7,0,2.0,0.0,0.0,0,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-12-17,48,101,20,167,8,108,71,19,17,1,4,11,38,21,3,4,1,1,0.0,0.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-18,53,98,21,133,4,84,72,26,36,1,2,9,32,32,8,2,0,0,0.0,0.0,0.0,0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-19,39,91,20,157,10,78,51,41,17,1,2,17,50,21,4,4,1,1,0.0,0.0,0.0,1,2,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2022-12-20,56,81,16,174,11,88,91,47,14,3,2,16,28,24,8,2,1,2,0.0,0.0,0.0,0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-21,53,86,22,162,10,98,78,46,34,3,0,9,36,22,4,1,2,0,0.0,3.0,0.0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-12-22,37,85,9,129,13,72,55,41,35,1,0,8,22,25,5,1,2,0,0.0,2.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-12-23,26,69,4,90,7,43,44,36,22,1,4,4,30,22,2,2,2,1,0.0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-12-24,28,84,5,81,6,53,41,15,19,0,0,1,27,27,2,1,1,0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-12-25,41,126,5,46,5,54,53,12,20,0,1,1,17,17,4,4,2,0,0.0,0.0,0.0,0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-12-26,59,86,8,97,5,55,56,27,20,0,4,6,17,19,2,1,1,2,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-27,47,76,12,147,20,77,64,40,27,1,4,9,33,17,4,2,0,1,0.0,0.0,0.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-28,44,102,17,112,12,103,78,38,28,1,4,12,38,23,3,0,1,0,1.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-29,38,97,11,137,12,95,95,37,28,2,1,15,37,29,2,3,2,1,1.0,0.0,0.0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2022-12-30,51,106,23,125,11,95,100,43,37,2,4,8,38,18,4,0,2,1,0.0,0.0,0.0,0,2,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
2022-12-31,62,122,58,102,14,87,128,42,26,1,2,6,37,21,5,3,2,0,0.0,0.0,0.0,0,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,91,205,63,119,7,87,159,58,25,2,12,11,62,20,11,9,5,0,1.0,0.0,0.0,1,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02,45,103,32,110,13,87,99,32,28,2,5,17,40,15,5,3,2,2,1.0,0.0,0.0,0,1,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-01-03,52,92,24,144,12,98,131,54,32,1,2,16,31,31,2,4,1,3,0.0,0.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04,53,81,26,148,12,111,66,46,37,1,5,19,45,13,2,4,0,0,0.0,6.0,0.0,0,1,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-05,37,92,26,141,13,89,75,47,36,1,4,15,46,12,7,1,1,1,0.0,6.0,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06,51,88,26,136,17,88,90,62,41,6,5,17,48,33,4,1,3,1,0.0,0.0,0.0,0,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
